band_1,band_2,band_3,band_4,x,y,z
1273.0,1273.0,577.0,179.0,673308.767,9371206.337,-1.897473
860.0,716.0,340.0,180.0,673168.363,9371084.97,-2.420746
863.0,752.0,432.0,179.0,673155.32,9371144.135,-1.930534
725.0,520.0,296.0,200.0,673092.852,9371022.937,-9.594119
1212.0,1245.0,792.0,192.0,673239.102,9371280.097,-1.416773
1133.0,1242.0,931.0,243.0,673426.716,9371294.898,-0.710809
1248.0,1161.0,478.0,178.0,673133.414,9371252.716,-2.399245
1294.0,1428.0,1052.0,254.0,673323.932,9371287.335,-0.703955
943.0,749.0,333.0,198.0,673127.86,9371179.154,-3.8236
1223.0,1158.0,500.0,176.0,673165.935,9371236.735,-2.1236
1007.0,875.0,361.0,199.0,673014.05,9371109.696,-4.402304
854.0,645.0,314.0,193.0,673058.714,9371135.451,-7.6636
758.0,563.0,331.0,204.0,673109.419,9371043.335,-4.664119
746.0,564.0,317.0,200.0,673066.552,9371042.154,-10.914119
1545.0,1728.0,1462.0,454.0,673482.74,9371366.106,-0.650699
1344.0,1517.0,1181.0,279.0,673450.166,9371323.384,-1.054126
891.0,922.0,702.0,239.0,673415.56,9371285.848,-0.650809
879.0,712.0,321.0,188.0,673133.783,9371127.303,-5.867191
1191.0,1215.0,754.0,196.0,673395.024,9371407.143,-1.193054
1355.0,1532.0,1132.0,269.0,673304.682,9371322.647,-1.016773
1278.0,1440.0,1112.0,264.0,673446.393,9371324.235,-0.984126
758.0,516.0,303.0,200.0,673101.794,9371035.874,-8.694119000000002
1338.0,1469.0,1151.0,284.0,673441.285,9371330.42,-0.744126
968.0,764.0,327.0,198.0,673078.696,9371206.718,-5.789245
1173.0,1242.0,827.0,199.0,673234.318,9371212.784,-0.823955
1363.0,1499.0,1157.0,276.0,673350.979,9371309.148,-0.703955
1358.0,1498.0,1067.0,253.0,673308.653,9371349.854,-0.693054
899.0,769.0,382.0,194.0,673135.992,9371184.213,-2.0336
1188.0,1213.0,635.0,189.0,673378.677,9371443.637,-1.696161
1210.0,1307.0,936.0,235.0,673296.543,9371389.654,-0.696161
1344.0,1517.0,1181.0,279.0,673452.553,9371328.047,-0.914126
919.0,754.0,337.0,187.0,673154.05,9371084.213,-4.457473
998.0,1019.0,700.0,219.0,673383.415,9371397.416,-0.833054
925.0,756.0,320.0,184.0,673221.021,9371139.459,-5.407473
884.0,707.0,311.0,180.0,673179.098,9371105.951,-4.147473
1175.0,1245.0,843.0,208.0,673246.215,9371222.646,-0.893955
1344.0,1517.0,1181.0,279.0,673452.545,9371327.22,-1.104126
1223.0,1297.0,870.0,212.0,673287.816,9371382.36,-0.796161
1226.0,1320.0,877.0,205.0,673263.114,9371220.653,-1.017357
862.0,797.0,482.0,190.0,673153.515,9371158.311,-0.860534
1277.0,1401.0,1014.0,241.0,673422.956,9371368.03,-1.250699
1345.0,1514.0,1053.0,235.0,673299.721,9371321.297,-1.036773
1152.0,1094.0,457.0,189.0,673187.454,9371276.929,-2.107357
1133.0,1242.0,931.0,243.0,673423.422,9371297.847,-0.690809
992.0,840.0,355.0,181.0,673146.632,9371076.156,-3.600746
1172.0,1272.0,884.0,210.0,673236.764,9371240.196,-0.787357
960.0,773.0,331.0,195.0,673230.859,9371147.199,-5.547473
758.0,516.0,303.0,200.0,673101.265,9371035.344,-8.984119
981.0,860.0,375.0,189.0,673024.979,9371092.5,-3.342304
1208.0,1351.0,1014.0,267.0,673398.942,9371350.544,-1.053955
1309.0,1457.0,1106.0,285.0,673348.893,9371307.524,-0.673955
1318.0,1475.0,1032.0,227.0,673281.214,9371308.341,-1.246773
740.0,507.0,309.0,189.0,673080.817,9371027.574,-7.264119
1245.0,1421.0,1117.0,314.0,673378.864,9371333.018,-0.873955
1278.0,1440.0,1112.0,264.0,673444.623,9371323.479,-1.024126
1280.0,1291.0,649.0,177.0,673284.625,9371204.586,-1.757357
1223.0,1380.0,1034.0,275.0,673343.002,9371363.364,-0.693054
882.0,863.0,546.0,187.0,673162.616,9371151.686,-1.177191
1292.0,1442.0,1138.0,308.0,673365.193,9371322.281,-0.753955
990.0,810.0,346.0,195.0,673002.774,9371143.476,-5.252304
867.0,648.0,299.0,185.0,673065.689,9371140.862,-7.8736
1116.0,1087.0,572.0,188.0,673195.979,9371180.365,-2.727191
1007.0,875.0,361.0,199.0,673016.351,9371106.019,-4.322304
1241.0,1224.0,603.0,180.0,673287.382,9371190.309,-2.097473
888.0,759.0,363.0,172.0,673283.492,9371132.28,-3.730746
1277.0,1374.0,955.0,219.0,673281.954,9371252.992,-0.853955
869.0,783.0,410.0,200.0,673190.511,9371094.155,-2.250746
1188.0,1213.0,635.0,189.0,673372.692,9371449.014,-1.906161
1334.0,1322.0,614.0,174.0,673290.63,9371200.152,-2.007357
1018.0,902.0,387.0,186.0,673334.068,9371167.83,-2.707357
1133.0,1242.0,931.0,243.0,673420.401,9371298.743,-0.700809
1004.0,987.0,479.0,184.0,673394.63,9371430.402,-2.093054
1364.0,1494.0,1134.0,284.0,673308.157,9371400.218,-0.936161
1185.0,1259.0,859.0,206.0,673231.451,9371278.816,-0.936773
1285.0,1350.0,863.0,192.0,673445.338,9371384.283,-0.930699
853.0,676.0,331.0,194.0,673041.564,9371118.051,-6.710406
1201.0,1132.0,450.0,185.0,673174.479,9371287.12,-2.689245
1234.0,1229.0,646.0,196.0,673134.859,9371317.42,-1.663953
1224.0,1356.0,1061.0,293.0,673391.176,9371344.663,-0.963955
904.0,902.0,472.0,185.0,673148.919,9371189.558,-1.153953
886.0,677.0,316.0,200.0,673115.46,9371111.004,-6.557191
897.0,690.0,330.0,197.0,673123.58,9371118.397,-6.567191
950.0,939.0,517.0,189.0,673149.682,9371193.247,-1.1136
1167.0,1108.0,510.0,183.0,673260.737,9371359.63,-2.036161
886.0,677.0,316.0,200.0,673119.92,9371114.9,-6.707191
1286.0,1407.0,921.0,208.0,673266.019,9371297.263,-1.346773
1329.0,1475.0,1066.0,240.0,673297.894,9371319.978,-1.016773
1388.0,1544.0,1228.0,315.0,673456.755,9371334.298,-0.997422
860.0,716.0,340.0,180.0,673161.337,9371082.106,-2.650746
766.0,532.0,303.0,202.0,673071.936,9371033.104,-11.604119
934.0,728.0,338.0,201.0,673064.798,9371195.123,-6.229245
1025.0,1068.0,784.0,231.0,673337.539,9371427.042,-0.826161
740.0,507.0,309.0,189.0,673083.705,9371025.639,-9.574119
891.0,922.0,702.0,239.0,673417.165,9371287.042,-0.690809
973.0,929.0,576.0,209.0,673026.105,9371060.681,-2.042304
860.0,653.0,309.0,191.0,673073.663,9371145.275,-7.4736
1278.0,1440.0,1112.0,264.0,673448.664,9371323.462,-1.044126
872.0,718.0,340.0,187.0,673145.372,9371137.169,-3.407191
894.0,666.0,339.0,191.0,673093.619,9371156.003,-7.1136
863.0,752.0,432.0,179.0,673155.125,9371145.578,-1.760534
1243.0,1162.0,471.0,178.0,673141.322,9371243.701,-2.433953
1162.0,1276.0,982.0,274.0,673409.802,9371299.739,-0.690809
1321.0,1492.0,1165.0,286.0,673357.593,9371315.223,-0.863955
943.0,755.0,330.0,195.0,673029.649,9371165.62,-6.872304
976.0,1043.0,797.0,258.0,673414.225,9371293.546,-1.254126
1263.0,1388.0,1053.0,260.0,673438.788,9371322.333,-0.657422
1133.0,1242.0,931.0,243.0,673420.464,9371298.667,-0.700809
977.0,907.0,417.0,171.0,673196.524,9371305.789,-2.899245
1175.0,1245.0,843.0,208.0,673249.067,9371225.111,-0.843955
950.0,939.0,517.0,189.0,673146.164,9371190.87,-1.2036
1098.0,1049.0,527.0,176.0,673383.13,9371440.012,-1.606161
1011.0,1016.0,539.0,177.0,673286.064,9371189.275,-2.227473
1263.0,1388.0,1053.0,260.0,673433.374,9371323.213,-0.997422
1000.0,963.0,497.0,184.0,673118.697,9371240.344,-1.789245
1292.0,1442.0,1138.0,308.0,673363.576,9371320.923,-0.993955
896.0,721.0,326.0,189.0,673162.025,9371093.827,-5.240534
1224.0,1356.0,1061.0,293.0,673392.94,9371345.966,-1.023955
1017.0,1021.0,627.0,197.0,673026.085,9371073.312,-1.122304
896.0,721.0,326.0,189.0,673161.785,9371095.509,-5.580534
1312.0,1507.0,1154.0,292.0,673320.476,9371352.765,-0.973054
1346.0,1443.0,1013.0,234.0,673431.786,9371374.525,-0.800699
1426.0,1604.0,1309.0,373.0,673479.83,9371362.996,-0.620699
1007.0,875.0,361.0,199.0,673018.012,9371103.463,-4.212304
1369.0,1551.0,1262.0,359.0,673467.616,9371345.914,-0.677422
935.0,884.0,541.0,189.0,673271.729,9371178.172,-1.247473
860.0,716.0,340.0,180.0,673164.488,9371083.388,-2.670746
996.0,804.0,326.0,187.0,673238.36,9371153.513,-5.197473
867.0,648.0,299.0,185.0,673067.028,9371141.703,-7.8836
1174.0,1088.0,441.0,177.0,673310.495,9371185.323,-2.777357
1135.0,1070.0,487.0,183.0,673177.925,9371245.628,-1.8836
1044.0,863.0,342.0,190.0,673317.707,9371146.0,-4.577357
904.0,902.0,472.0,185.0,673140.928,9371187.67,-1.2036
1256.0,1309.0,805.0,202.0,673331.393,9371223.203,-1.130809
1060.0,991.0,416.0,177.0,673246.731,9371347.724,-2.726161
1302.0,1420.0,1079.0,269.0,673436.554,9371331.044,-0.654126
872.0,718.0,340.0,187.0,673146.741,9371138.227,-3.037191
976.0,1043.0,797.0,258.0,673414.476,9371292.37,-1.204126
1364.0,1494.0,1134.0,284.0,673308.183,9371400.508,-0.976161
1310.0,1386.0,901.0,206.0,673454.352,9371380.575,-0.690699
1011.0,855.0,340.0,189.0,673011.994,9371112.807,-4.482304
1181.0,1123.0,436.0,184.0,673151.611,9371268.018,-2.709245
1052.0,1143.0,863.0,263.0,673403.108,9371276.682,-0.700809
1344.0,1517.0,1181.0,279.0,673451.331,9371323.539,-0.934126
896.0,721.0,326.0,189.0,673162.36,9371091.379,-5.080534
1025.0,1068.0,784.0,231.0,673337.728,9371427.68,-0.806161
1220.0,1246.0,785.0,202.0,673358.897,9371444.429,-1.156161
883.0,814.0,446.0,208.0,673052.448,9371069.674,-1.440406
991.0,936.0,561.0,189.0,673150.487,9371178.621,-1.023953
876.0,683.0,325.0,193.0,673047.205,9371124.052,-6.8136
1224.0,1319.0,906.0,225.0,673246.62,9371232.916,-0.857357
1302.0,1420.0,1079.0,269.0,673430.708,9371331.005,-1.064126
1133.0,1242.0,931.0,243.0,673425.846,9371297.19,-0.670809
872.0,689.0,309.0,189.0,673097.023,9371095.5,-4.437191000000001
976.0,1043.0,797.0,258.0,673411.343,9371299.559,-0.710809
1020.0,855.0,342.0,171.0,673298.994,9371138.437,-4.720746
1206.0,1343.0,1030.0,257.0,673444.72,9371314.316,-1.064126
1137.0,996.0,400.0,183.0,673321.075,9371177.623,-3.337357
755.0,528.0,305.0,196.0,673064.1,9371038.282,-10.994119
756.0,556.0,340.0,202.0,673097.167,9371055.534,-4.250746000000001
1140.0,1193.0,779.0,202.0,673269.672,9371215.784,-1.067357
1170.0,1082.0,444.0,177.0,673187.155,9371297.793,-2.589245
1342.0,1326.0,651.0,182.0,673314.575,9371210.99,-1.647473
1342.0,1326.0,651.0,182.0,673317.89,9371213.287,-1.737473
1059.0,956.0,385.0,187.0,673222.87,9371327.911,-3.419245
1145.0,1123.0,595.0,185.0,673396.604,9371428.755,-2.133054
899.0,769.0,382.0,194.0,673132.983,9371182.185,-2.2036
1198.0,1143.0,459.0,176.0,673166.988,9371280.952,-2.569245
915.0,812.0,425.0,209.0,673070.312,9371071.672,-1.947191
894.0,666.0,339.0,191.0,673094.267,9371156.378,-7.1336
1269.0,1404.0,1065.0,273.0,673335.82,9371296.861,-0.683955
919.0,754.0,337.0,187.0,673158.373,9371080.961,-2.920746
1060.0,991.0,416.0,177.0,673246.069,9371347.202,-2.766161
1032.0,948.0,477.0,179.0,673112.093,9371234.896,-1.879245
1051.0,944.0,377.0,191.0,673218.115,9371323.843,-3.439245
899.0,769.0,382.0,194.0,673131.449,9371181.172,-2.0236
1426.0,1604.0,1309.0,373.0,673473.469,9371365.802,-0.820699
1015.0,1016.0,552.0,199.0,673028.324,9371086.845,-1.852304
1223.0,1206.0,602.0,196.0,673132.192,9371305.979,-1.803953
1303.0,1411.0,935.0,217.0,673279.001,9371306.882,-1.326773
725.0,520.0,296.0,200.0,673093.097,9371024.952,-10.064119
1220.0,1246.0,785.0,202.0,673354.286,9371441.495,-0.926161
1032.0,948.0,477.0,179.0,673116.453,9371238.509,-1.689245
890.0,826.0,439.0,220.0,673203.673,9371099.412,-1.370746
1318.0,1475.0,1032.0,227.0,673281.643,9371308.538,-1.276773
1047.0,1057.0,563.0,189.0,673146.428,9371207.884,-1.253953
1011.0,855.0,340.0,189.0,673013.274,9371110.9,-4.442304
766.0,532.0,303.0,202.0,673073.176,9371032.753,-11.674119
976.0,1043.0,797.0,258.0,673411.468,9371299.355,-0.710809
1223.0,1380.0,1034.0,275.0,673341.816,9371362.341,-0.683054
1276.0,1262.0,579.0,178.0,673310.648,9371207.875,-1.777473
1185.0,1259.0,859.0,206.0,673234.881,9371278.376,-1.256773
1234.0,1229.0,646.0,196.0,673136.057,9371315.697,-1.583953
960.0,833.0,365.0,182.0,673257.544,9371168.427,-1.857473
1118.0,1128.0,575.0,183.0,673264.996,9371363.153,-1.696161
1246.0,1388.0,1032.0,253.0,673425.055,9371300.171,-1.054126
1252.0,1213.0,514.0,176.0,673301.392,9371192.169,-2.347357
1246.0,1388.0,1032.0,253.0,673420.658,9371302.868,-0.710809
1056.0,941.0,383.0,190.0,673228.137,9371332.292,-3.406161
901.0,715.0,313.0,190.0,673048.202,9371181.234,-7.069245
1303.0,1411.0,935.0,217.0,673277.121,9371305.422,-1.216773
976.0,1043.0,797.0,258.0,673415.416,9371293.059,-1.264126
1048.0,883.0,355.0,191.0,672998.761,9371133.946,-4.862304
863.0,752.0,432.0,179.0,673155.246,9371145.264,-1.737191
1029.0,869.0,337.0,172.0,673324.418,9371148.517,-4.457357
975.0,812.0,326.0,174.0,673209.999,9371131.112,-4.677473
1223.0,1206.0,602.0,196.0,673132.482,9371303.407,-1.773953
937.0,941.0,573.0,189.0,673274.532,9371180.433,-1.247473
1358.0,1498.0,1067.0,253.0,673308.457,9371349.636,-0.693054
1135.0,1070.0,487.0,183.0,673174.41,9371243.02,-2.0836
872.0,645.0,316.0,186.0,673084.527,9371149.046,-7.6936
1151.0,1239.0,863.0,217.0,673228.135,9371246.78,-0.817357
1273.0,1273.0,577.0,179.0,673304.823,9371203.411,-1.957473
770.0,639.0,370.0,218.0,673115.819,9371049.876,-1.404119
1309.0,1443.0,1096.0,270.0,673313.754,9371407.487,-1.176161
854.0,645.0,314.0,193.0,673057.836,9371134.65,-7.6236
1344.0,1517.0,1181.0,279.0,673452.783,9371324.319,-0.924126
863.0,752.0,432.0,179.0,673154.704,9371148.831,-1.430534
860.0,642.0,321.0,185.0,673062.778,9371138.604,-7.8036
1124.0,1162.0,721.0,194.0,673228.043,9371207.45,-0.893955
930.0,732.0,341.0,183.0,673118.665,9371173.627,-5.3536
1116.0,1109.0,606.0,172.0,673193.972,9371253.265,-1.216773
1358.0,1498.0,1067.0,253.0,673308.516,9371349.689,-0.713054
1346.0,1443.0,1013.0,234.0,673437.48,9371379.279,-0.860699
1074.0,1045.0,511.0,183.0,673144.656,9371220.75,-1.653953
1286.0,1260.0,551.0,171.0,673291.959,9371199.195,-1.857357
1122.0,1189.0,793.0,214.0,673341.016,9371432.844,-0.856161
1358.0,1498.0,1067.0,253.0,673308.072,9371348.213,-0.763054
1263.0,1388.0,1053.0,260.0,673430.818,9371328.533,-0.984126
986.0,806.0,331.0,187.0,673013.598,9371152.371,-5.832304
1074.0,1045.0,511.0,183.0,673143.523,9371228.77,-1.493953
1278.0,1440.0,1112.0,264.0,673447.834,9371324.007,-1.054126
1263.0,1388.0,1053.0,260.0,673432.314,9371325.607,-0.997422
1096.0,1088.0,575.0,177.0,673401.214,9371412.464,-1.573054
1329.0,1491.0,1169.0,306.0,673362.097,9371319.686,-0.893955
868.0,812.0,471.0,177.0,673160.021,9371149.424,-1.307191
1194.0,1314.0,996.0,251.0,673437.405,9371309.029,-1.034126
1180.0,1267.0,958.0,245.0,673380.778,9371259.872,-0.680809
1053.0,960.0,394.0,190.0,673236.722,9371339.529,-3.196161
886.0,677.0,316.0,200.0,673114.802,9371110.495,-6.647191
1312.0,1507.0,1154.0,292.0,673321.32,9371352.311,-0.993054
1048.0,883.0,355.0,191.0,672999.557,9371132.668,-4.852304
1309.0,1457.0,1106.0,285.0,673348.206,9371306.977,-0.683955
1292.0,1442.0,1138.0,308.0,673366.963,9371323.645,-0.933955
1188.0,1230.0,727.0,187.0,673366.023,9371448.99,-1.386161
1207.0,1306.0,883.0,202.0,673264.213,9371238.557,-0.923955
1112.0,1183.0,741.0,196.0,673219.574,9371200.42,-1.267191
876.0,799.0,480.0,182.0,673261.009,9371170.81,-1.457473
1011.0,1016.0,539.0,177.0,673283.608,9371187.231,-1.547473
891.0,922.0,702.0,239.0,673419.202,9371288.464,-0.650809
915.0,812.0,425.0,209.0,673071.509,9371072.664,-1.747191
1207.0,1306.0,883.0,202.0,673260.713,9371235.631,-0.893955
991.0,936.0,561.0,189.0,673151.24,9371173.758,-1.053953
1070.0,913.0,356.0,198.0,673007.593,9371119.894,-4.702304
1025.0,1068.0,784.0,231.0,673337.751,9371427.983,-0.826161
1224.0,1319.0,906.0,225.0,673243.376,9371235.236,-0.827357
1151.0,1250.0,957.0,253.0,673391.129,9371267.73,-0.710809
1172.0,1272.0,884.0,210.0,673233.501,9371242.611,-0.807357
1378.0,1497.0,1064.0,229.0,673455.532,9371379.541,-0.770699
1014.0,847.0,350.0,197.0,673007.222,9371120.514,-4.792304
919.0,754.0,337.0,187.0,673155.269,9371085.308,-4.417473
891.0,922.0,702.0,239.0,673419.72,9371288.826,-0.710809
1389.0,1554.0,1207.0,306.0,673479.245,9371371.609,-0.730699
1188.0,1213.0,635.0,189.0,673379.243,9371443.177,-1.766161
1384.0,1541.0,1298.0,381.0,673478.045,9371338.942,-0.647422
1029.0,872.0,359.0,194.0,672999.813,9371141.281,-5.102304
929.0,742.0,330.0,175.0,673241.591,9371115.284,-5.610746
1358.0,1498.0,1067.0,253.0,673308.301,9371348.884,-0.703054
868.0,822.0,458.0,197.0,673208.009,9371101.131,-1.430746
1179.0,1270.0,952.0,242.0,673355.985,9371374.294,-0.723054
976.0,1043.0,797.0,258.0,673415.963,9371293.504,-1.224126
1014.0,847.0,350.0,197.0,673001.657,9371129.417,-4.872304
928.0,808.0,368.0,188.0,673132.715,9371070.386,-2.590746
1224.0,1356.0,1061.0,293.0,673395.323,9371347.729,-1.163955
871.0,794.0,463.0,217.0,673118.192,9371051.96,-1.184119
1212.0,1169.0,484.0,182.0,673165.901,9371292.965,-2.413953
1059.0,1066.0,549.0,178.0,673196.739,9371269.986,-1.317357
977.0,907.0,417.0,171.0,673193.745,9371303.407,-2.469245
987.0,936.0,456.0,196.0,673131.257,9371064.526,-2.274119
1017.0,1021.0,627.0,197.0,673025.708,9371071.406,-1.082304
1278.0,1440.0,1112.0,264.0,673447.645,9371324.208,-1.054126
1246.0,1388.0,1032.0,253.0,673420.192,9371302.008,-0.720809
1201.0,1341.0,976.0,238.0,673365.785,9371248.793,-0.720809
874.0,719.0,330.0,179.0,673037.255,9371112.69,-4.420406
800.0,660.0,358.0,187.0,673278.242,9371130.21,-2.920746
1164.0,1199.0,715.0,190.0,673216.816,9371270.388,-0.966773
876.0,712.0,362.0,188.0,673080.738,9371080.77,-2.387191
1041.0,876.0,347.0,187.0,673334.922,9371152.472,-4.167357
882.0,863.0,546.0,187.0,673164.662,9371153.462,-1.297191
1232.0,1186.0,475.0,183.0,673149.801,9371266.629,-2.699245
1344.0,1517.0,1181.0,279.0,673453.026,9371325.624,-0.914126
935.0,737.0,324.0,183.0,673261.209,9371123.149,-5.460746
766.0,532.0,303.0,202.0,673074.505,9371032.134,-11.334119
1545.0,1728.0,1462.0,454.0,673480.17,9371362.83,-0.650699
1173.0,1267.0,906.0,229.0,673418.11,9371364.567,-1.270699
1256.0,1309.0,805.0,202.0,673338.051,9371228.394,-0.900809
1191.0,1215.0,754.0,196.0,673393.036,9371405.461,-1.103054
994.0,882.0,495.0,187.0,673123.082,9371066.294,-1.840746
1173.0,1267.0,906.0,229.0,673416.628,9371363.447,-1.160699
1053.0,960.0,394.0,190.0,673233.214,9371336.457,-3.216161
1015.0,1016.0,552.0,199.0,673028.287,9371087.412,-1.842304
1015.0,1016.0,552.0,199.0,673027.992,9371083.959,-1.272304
919.0,754.0,337.0,187.0,673159.512,9371089.146,-4.447473
1358.0,1498.0,1067.0,253.0,673307.997,9371349.482,-0.273054
1041.0,876.0,347.0,187.0,673339.521,9371154.105,-2.487357
876.0,683.0,325.0,193.0,673044.302,9371121.311,-6.8736
883.0,814.0,446.0,208.0,673055.224,9371065.95,-1.680406
987.0,936.0,456.0,196.0,673130.088,9371063.38,-2.164119
1047.0,1002.0,451.0,182.0,673252.1,9371352.471,-2.746161
1151.0,1239.0,863.0,217.0,673229.998,9371245.273,-0.767357
1084.0,1113.0,787.0,222.0,673337.903,9371430.115,-0.876161
918.0,783.0,372.0,186.0,673096.318,9371221.606,-2.589245
847.0,744.0,422.0,204.0,673065.592,9371067.588,-2.567191
851.0,716.0,341.0,185.0,673181.122,9371107.391,-3.847473
919.0,754.0,337.0,187.0,673157.69,9371087.459,-3.847473
890.0,758.0,343.0,182.0,673238.766,9371114.224,-5.330746
1077.0,976.0,391.0,180.0,673205.528,9371313.176,-3.229245
1221.0,1211.0,594.0,192.0,673141.245,9371311.313,-1.693953
1223.0,1206.0,602.0,196.0,673131.838,9371308.778,-1.703953
1292.0,1442.0,1138.0,308.0,673362.576,9371320.086,-0.933955
1011.0,1016.0,539.0,177.0,673280.492,9371184.802,-1.267473
1011.0,855.0,340.0,189.0,673010.856,9371114.692,-4.552304
929.0,742.0,330.0,175.0,673242.394,9371115.651,-5.610746
1126.0,1208.0,904.0,244.0,673362.429,9371379.747,-0.723054
847.0,744.0,422.0,204.0,673067.626,9371066.946,-2.570406
950.0,939.0,517.0,189.0,673147.663,9371199.175,-1.113953
1135.0,1070.0,487.0,183.0,673174.032,9371242.681,-2.0736
1213.0,1342.0,942.0,218.0,673278.528,9371250.201,-0.793955
1358.0,1498.0,1067.0,253.0,673308.349,9371348.779,-0.723054
1108.0,1077.0,597.0,186.0,673386.98,9371436.735,-1.816161
1175.0,1271.0,833.0,201.0,673247.526,9371285.903,-0.806773
1280.0,1291.0,649.0,177.0,673286.619,9371203.125,-1.787357
1074.0,1045.0,511.0,183.0,673144.254,9371223.166,-1.383953
774.0,669.0,369.0,201.0,673101.443,9371057.254,-2.450746
1246.0,1388.0,1032.0,253.0,673426.784,9371301.437,-1.054126
1201.0,1132.0,450.0,185.0,673178.122,9371283.835,-2.533953
1256.0,1401.0,1022.0,225.0,673309.605,9371275.936,-0.703955
1358.0,1498.0,1067.0,253.0,673308.63,9371349.867,-0.683054
1358.0,1498.0,1067.0,253.0,673308.585,9371349.804,-0.703054
1223.0,1206.0,602.0,196.0,673132.807,9371301.024,-1.853953
1358.0,1498.0,1067.0,253.0,673308.647,9371349.854,-0.723054
1181.0,1123.0,436.0,184.0,673150.408,9371267.074,-2.609245
1179.0,1270.0,952.0,242.0,673357.322,9371375.439,-0.783054
1137.0,996.0,400.0,183.0,673322.398,9371176.625,-3.227357
1374.0,1527.0,1168.0,269.0,673311.201,9371327.437,-0.956773
824.0,715.0,380.0,217.0,673070.204,9371069.316,-1.810406
1002.0,1032.0,622.0,186.0,673151.202,9371197.459,-1.0536
1070.0,1184.0,913.0,269.0,673413.805,9371303.813,-0.730809
976.0,1043.0,797.0,258.0,673410.853,9371298.892,-0.750809
1014.0,914.0,393.0,181.0,673237.734,9371340.439,-3.156161
934.0,763.0,344.0,190.0,673086.41,9371213.335,-5.279245
874.0,719.0,330.0,179.0,673038.925,9371114.888,-5.740406
1230.0,1310.0,827.0,201.0,673253.893,9371290.993,-0.846773
950.0,939.0,517.0,189.0,673149.098,9371192.682,-1.1436
891.0,922.0,702.0,239.0,673412.057,9371283.299,-0.680809
1302.0,1420.0,1079.0,269.0,673438.015,9371331.102,-0.634126
876.0,799.0,480.0,182.0,673264.229,9371173.249,-1.327473
1252.0,1213.0,514.0,176.0,673302.827,9371191.117,-2.357357
1070.0,1184.0,913.0,269.0,673410.021,9371300.761,-0.710809
1137.0,996.0,400.0,183.0,673326.898,9371173.184,-3.087357
867.0,648.0,299.0,185.0,673068.939,9371143.01,-7.8636
852.0,694.0,333.0,184.0,673158.444,9371121.27,-5.590534
850.0,688.0,338.0,182.0,673272.302,9371127.688,-2.960746
1278.0,1440.0,1112.0,264.0,673445.268,9371326.131,-0.657422
1047.0,1002.0,451.0,182.0,673254.407,9371354.366,-2.436161
860.0,653.0,309.0,191.0,673070.504,9371144.143,-7.9336
1266.0,1441.0,1127.0,318.0,673383.023,9371336.469,-0.653955
1232.0,1186.0,475.0,183.0,673148.152,9371265.289,-2.649245
1133.0,1242.0,931.0,243.0,673424.468,9371297.639,-0.700809
1086.0,1156.0,862.0,241.0,673327.248,9371418.254,-1.336161
